Episode,Reward,AvgLoss
196,-0.6550000000000005,113.13650667667389
197,-0.31000000000000016,170.38292841911317
198,1.5300000000000007,128.79167332649232
199,-0.4550000000000003,114.8457878112793
200,-0.17000000000000004,125.57913978099823
201,-0.16500000000000004,111.2591480255127
202,-0.8550000000000006,77.27847833633423
203,-0.7850000000000006,118.29513595104217
204,-0.3200000000000002,131.59403319358825
205,-0.4750000000000003,227.45941467285155
206,-0.9450000000000007,94.85545339584351
207,1.6900000000000008,161.03738021850586
208,-0.6350000000000005,132.7192013978958
209,1.7150000000000007,102.94573438167572
210,-0.5900000000000004,93.60207276344299
211,101.565,111.05319023132324
212,0.5300000000000002,113.68282134532929
213,-0.12000000000000077,241.0386054992676
214,-0.8800000000000007,128.66729011535645
215,-0.18500000000000005,139.14700746536255
216,-0.4700000000000003,134.1403613090515
217,0.42500000000000004,116.18620979785919
218,1.3250000000000004,165.60576124191283
219,-0.1100000000000001,134.9125198364258
220,-0.5050000000000003,113.18786563873292
221,0.7300000000000018,148.10090534687043
222,0.10999999999999965,165.6140606880188
223,1.5400000000000005,122.77024488449096
224,101.32,118.65774884223939
225,0.4650000000000005,196.98389415740968
226,101.4,142.16562213897706
227,-0.7800000000000006,137.40383911132812
228,101.51,167.77508420944213
229,1.7300000000000004,199.44781265258788
230,101.485,179.4319995880127
231,0.6100000000000001,84.41925482749939
232,-0.31500000000000017,103.83788604736328
233,-0.8700000000000007,117.26098330020905
234,-0.7950000000000006,186.09020500183107
235,-0.2500000000000001,124.35285987854004
236,1.7000000000000008,189.06502227783204
237,0.9049999999999992,122.6833553314209
238,-2.209999999999975,84.33047657012939
239,-0.5050000000000003,86.55402688980102
240,-0.1100000000000001,117.83233194351196
241,0.7550000000000003,122.51236629486084
242,101.665,179.5743606567383
243,-0.6750000000000005,99.88935041427612
244,101.705,84.62015447616577
245,-0.7050000000000005,132.51491198539733
246,0.33499999999999996,93.2778061389923
247,101.565,137.79368462562562
248,-0.5050000000000003,107.00092287063599
249,-0.8300000000000006,117.88615365028382
250,-2.204999999999975,149.86822776794435
251,-2.259999999999974,128.5783652305603
252,-0.9500000000000007,129.0771475791931
253,-0.7200000000000005,116.8712839126587
254,101.715,131.11846294403077
255,-2.2249999999999748,129.91843490600587
256,-1.1750000000000007,126.57211031913758
257,-0.28500000000000014,65.9466314792633
258,-0.41000000000000025,110.65322494506836
259,-0.1250000000000001,73.72045221328736
260,-0.2450000000000001,86.82087688446045
261,-0.41500000000000026,99.83279886245728
262,1.4350000000000005,91.20852580070496
263,-1.314999999999996,110.35162334442138
264,101.565,95.35687580108643
265,-1.8899999999999872,99.79280500411987
266,-0.3750000000000002,76.72516469955444
267,-0.7850000000000006,120.72078361511231
268,-0.7300000000000005,102.32322235107422
269,-0.5900000000000004,92.01248807907105
270,1.6650000000000005,72.38058462142945
271,-0.7700000000000006,139.85298957824708
272,-0.2600000000000001,63.87431030273437
273,100.975,111.77226829528809
274,-1.0300000000000007,89.12027034759521
275,-1.494999999999992,90.77147183418273
276,-0.3700000000000002,89.08864483833312
277,-0.40500000000000025,123.45887145996093
278,-0.3300000000000002,92.77132091522216
279,-0.24500000000000022,103.87115330696106
280,0.7400000000000002,65.63392705917359
281,-0.2350000000000001,100.7724708557129
282,-0.5950000000000004,94.54486236572265
283,-0.7550000000000006,83.37713069915772
284,-0.9150000000000007,74.76096200942993
285,-0.6800000000000005,67.18010587692261
286,-0.6300000000000004,115.43364791870117
287,-1.0500000000000007,72.81733140945434
288,-0.6700000000000005,77.92719988822937
289,-0.4450000000000003,120.78734645843505
290,-0.6050000000000004,99.53200941085815
291,-0.5450000000000004,102.72824621200562
292,-0.6700000000000005,100.2571346282959
293,-0.4650000000000003,54.70176200866699
294,-1.3699999999999946,76.73770217895508
295,-0.5850000000000004,67.12699108123779
296,-1.0350000000000008,63.286923503875734
297,-0.6700000000000005,105.24431352615356
298,-0.20500000000000007,74.39162397384644
299,1.3000000000000003,88.0455162525177
300,-0.19500000000000006,58.24539594650268
301,-0.3350000000000002,103.0015422821045
302,-0.2550000000000001,94.3412205696106
303,-0.18500000000000005,95.11928596496583
304,101.86,56.893774318695066
305,-0.38500000000000023,89.61638555526733
306,-0.8100000000000006,63.80850496292114
307,-0.6500000000000005,51.153702068328855
308,1.4650000000000007,55.761456203460696
309,101.28,54.19589509963989
310,-0.9249999999999823,71.28284120559692
311,1.1650000000000003,80.69058609008789
312,-0.17500000000000016,81.50274000167846
313,-0.8150000000000006,76.84719276428223
314,-0.06000000000000005,69.66286950111389
315,-0.4850000000000003,51.85239448547363
316,-0.4450000000000003,70.77978777885437
317,-0.4650000000000003,64.87584362030029
318,-0.2500000000000001,55.781985664367674
319,0.7100000000000002,53.067102384567264
320,101.62,102.85173397064209
321,-0.2150000000000002,85.92524919509887
322,-0.5000000000000003,35.49680852890015
323,101.7,55.72223253250122
324,-0.2300000000000001,88.84747514724731
325,100.905,60.09589595794678
326,101.805,83.51490297317505
327,-0.2650000000000001,59.01046013832092
328,-0.09000000000000019,62.35984172821045
329,-0.4800000000000003,79.13129291534423
330,-0.16500000000000015,39.961250114440915
331,-0.4650000000000003,74.88393077850341
332,-1.644999999999987,63.86351070404053
333,-0.3600000000000002,78.48053150177002
334,-0.18000000000000005,78.63701736927032
335,-0.6000000000000004,42.11631526947021
336,101.15,53.76989188194275
337,1.7050000000000005,69.84558181762695
338,-0.2350000000000001,54.49213466644287
339,-0.6250000000000004,51.787703609466554
340,-0.2450000000000001,107.10483598709106
341,-0.7350000000000005,82.9074047088623
342,-0.30500000000000016,98.4093059539795
343,-0.31500000000000017,97.84727935791015
344,-1.294999999999996,52.59260840415955
345,-0.5100000000000003,90.6681718826294
346,101.695,114.9751932144165
347,0.7700000000000002,111.41496477127075
348,-0.8150000000000006,88.97896041870118
349,0.6650000000000003,51.80794467926025
350,-0.17000000000000004,74.82106285095215
351,-1.0400000000000007,76.0281548500061
352,-0.21000000000000008,82.8195665359497
353,-0.43000000000000027,72.48993492126465
354,-0.3550000000000002,55.27316150665283
355,-0.8200000000000006,72.18434066772461
356,-0.6500000000000005,68.99461631774902
357,-0.28000000000000014,87.0634051322937
358,-1.7849999999999862,64.02279090881348
359,-0.7649999999999865,43.40764150619507
360,-0.9599999999999803,59.09322261810303
361,-0.0599999999999797,81.0724380493164
362,-2.0899999999999777,59.065421390533444
363,-0.3250000000000002,53.704135465621945
364,-0.8700000000000007,85.15397148132324
365,-0.8500000000000006,55.86085748672485
366,-0.3300000000000002,43.73249988555908
367,-0.9600000000000007,90.35079851150513
368,-0.9650000000000007,60.129147911071776
369,101.035,73.42718191146851
370,-0.2550000000000001,87.16758155822754
371,-1.9399999999999806,72.35954103469848
372,-0.27000000000000013,82.82494049072265
373,-1.9299999999999808,52.12197704315186
374,-0.19000000000000017,35.71102454662323
375,-0.2650000000000001,56.10376048088074
376,-0.8250000000000006,45.55032835006714
377,-0.3200000000000002,49.280688190460204
378,-0.3700000000000002,46.8842854976654
379,1.8400000000000007,69.78652849197388
380,-0.30000000000000016,77.1353916168213
381,0.41000000000000014,73.13700370788574
382,-0.6750000000000005,51.26733427047729
383,-0.14500000000000002,56.440927505493164
384,-0.2450000000000001,45.505652809143065
385,-0.06000000000000005,85.03183059692383
386,-0.6050000000000004,62.1338394165039
387,-0.27500000000000013,52.084416198730466
388,-0.41500000000000026,86.53603706359863
389,-0.43000000000000027,54.45608768463135
390,-0.7100000000000005,42.77725858688355
391,-0.30000000000000016,51.42201118469238
392,-0.5300000000000004,61.44971141815186
393,-0.8650000000000007,43.09127397537232
394,-0.22000000000000008,58.58387622833252
395,-0.15500000000000003,85.14991626739501
396,-0.14000000000000012,66.89045162200928
397,-0.2400000000000001,57.68410415649414
398,-0.18500000000000005,70.30721492767334
399,-1.9299999999999808,57.67919716835022
400,-0.17500000000000004,64.30763397216796
401,-1.5399999999999912,55.25643663406372
402,-0.6250000000000004,34.77123785018921
403,-2.0099999999999794,40.19413547515869
404,-1.334999999999996,34.01277904510498
405,-0.28000000000000014,41.59887218475342
406,-0.39000000000000024,35.79738440513611
407,-0.2500000000000001,49.52320499420166
408,-0.3700000000000002,45.18136768341064
409,-0.2550000000000001,52.845467710494994
410,-0.30000000000000016,47.31108856201172
411,-0.9250000000000007,59.91257696151733
412,-0.17500000000000004,35.401444053649904
413,1.8000000000000007,52.39203329086304
414,-0.5050000000000003,33.653401136398315
415,-1.149999999999999,37.07950706481934
416,-0.19000000000000006,34.04410810470581
417,-0.3800000000000002,30.941304683685303
418,-0.7150000000000005,42.23634548187256
419,-0.3550000000000002,43.19658060073853
420,-0.1100000000000001,47.48709239959717
421,0.8200000000000007,44.02221055030823
422,-0.19500000000000006,43.77415647506714
423,-0.16000000000000003,40.48252868652344
424,101.66,50.10947961807251
425,-0.15000000000000013,35.25987558364868
426,-0.10499999999999998,58.13294086456299
427,-0.30500000000000016,36.42518291473389
428,-0.21000000000000008,32.06249966621399
429,101.725,27.81195421218872
430,-0.28500000000000014,38.95158977508545
431,-0.43000000000000027,32.24840288162231
432,1.6950000000000005,28.45083017349243
433,-0.5250000000000004,30.680644989013672
434,-0.3350000000000002,37.869949913024904
435,-0.3600000000000002,30.18293962478638
436,-0.7600000000000006,56.25810556411743
437,101.58,39.49934320449829
438,-0.31000000000000016,45.268239212036136
439,-0.2650000000000001,50.84919362068176
440,101.75,37.58883576393127
441,-0.6400000000000005,35.17854747772217
442,-0.18000000000000005,40.846383571624756
443,-0.42000000000000026,59.26402950286865
444,-0.7500000000000006,44.22847657203674
445,-0.7100000000000005,35.72675113677978
446,-0.2350000000000001,79.41525325775146
447,-0.22000000000000008,69.16711626052856
448,-0.7000000000000005,49.70570335388184
449,-0.05500000000000005,40.478358840942384
450,-0.3650000000000002,26.37119812965393
451,-0.3600000000000002,53.90287265777588
452,-0.4850000000000003,48.06409730911255
453,-0.1200000000000001,45.74751205444336
454,0.4750000000000001,45.43932285308838
455,-0.5350000000000004,48.25143699645996
456,-0.17500000000000004,50.668850326538085
457,0.6450000000000002,71.6335379600525
458,-0.2600000000000001,33.45210428237915
459,1.6950000000000007,43.13179063796997
460,-0.5850000000000004,44.15297107696533
461,-0.4500000000000003,56.50789222717285
462,-0.13500000000000012,45.13011131286621
463,-0.5250000000000004,33.98973274230957
464,-0.2650000000000001,65.79837427139282
465,-0.7500000000000006,60.167768478393555
466,-0.38500000000000023,55.855542945861814
467,-0.6050000000000004,42.847004127502444
468,-0.2600000000000001,30.69828224182129
469,-0.18500000000000005,36.90875072479248
470,101.515,42.9623236656189
471,-0.6400000000000005,53.97903423309326
472,101.615,53.65047397613525
473,-0.27000000000000013,54.41039524078369
474,-0.29000000000000015,46.85897297859192
475,-0.16500000000000004,83.6613229751587
476,-0.9000000000000007,36.13167495727539
477,-0.29000000000000015,68.32936191558838
478,-0.07000000000000006,39.53404483795166
479,-0.06500000000000006,45.502075862884524
480,-0.5050000000000003,48.330497932434085
481,-0.3600000000000002,50.88447222709656
482,-0.7750000000000006,40.61560983657837
483,100.975,46.902633094787596
484,0.5250000000000001,52.150685501098636
485,1.5850000000000004,52.723381233215335
486,-0.2350000000000001,36.36540517807007
487,-0.20500000000000018,49.12274532318115
488,0.5700000000000003,65.8216817855835
489,101.76,46.40179443359375
490,-0.1150000000000001,55.46973648071289
491,-0.7800000000000006,53.611829376220705
492,-0.4800000000000003,57.982027244567874
493,1.6400000000000006,42.6803822517395
494,1.0350000000000001,52.381705570220944
495,-0.6100000000000011,61.06526432037354
496,-0.19500000000000006,36.19034748077392
497,101.78,41.49532651901245
498,0.7350000000000003,43.584494972229
499,-0.22000000000000008,45.30131635665894
500,-0.4400000000000003,49.775647735595705
501,0.8200000000000003,46.18575768470764
502,-0.3750000000000002,39.46189050674438
503,-0.2600000000000001,48.84908123016358
504,-0.5700000000000004,43.95855827331543
505,0.7850000000000004,51.818419742584226
506,1.7450000000000008,56.62180576324463
507,-0.18000000000000005,51.43825883865357
508,-0.3450000000000002,24.235866451263426
509,101.655,46.81916856765747
510,-0.19000000000000006,55.067619752883914
511,1.7750000000000008,42.00343427658081
512,1.5100000000000007,34.76797161102295
513,101.14,42.77038869857788
514,1.5250000000000008,38.767053031921385
515,-0.5900000000000004,35.86621677875519
516,-0.5650000000000004,38.50908117294311
517,0.4900000000000002,40.151672554016116
518,1.5200000000000002,45.41798338890076
519,-0.3750000000000002,31.910538101196288
520,-0.31000000000000016,34.066955757141116
521,-0.3550000000000002,42.15999517440796
522,101.585,33.98268060684204
523,1.6150000000000007,24.36350679397583
524,-0.6050000000000004,45.50308790206909
525,-0.41500000000000026,34.522577095031735
526,-0.31000000000000016,31.94731662273407
527,100.985,38.91756091117859
528,101.665,28.09686040878296
529,-0.8950000000000007,27.850997257232667
530,1.6800000000000006,30.500981712341307
531,101.63,33.4216570854187
532,1.7600000000000007,26.544184970855714
533,-0.06500000000000006,29.152867126464844
534,-0.5600000000000004,32.08073768615723
535,1.4500000000000006,23.27518172264099
536,101.17,30.512453842163087
537,-0.4600000000000003,42.01993942260742
538,-0.3450000000000002,37.640183448791504
539,-0.20500000000000018,25.76469192504883
540,-0.6000000000000004,67.01509075164795
541,-0.30000000000000016,24.69664125442505
542,-0.5850000000000004,19.397538137435912
543,101.61,31.426389694213867
544,100.995,24.20354380607605
545,1.8300000000000007,29.56553692817688
546,-0.5250000000000004,27.421459007263184
547,101.515,26.660310649871825
548,-0.19500000000000006,37.786138248443606
549,101.51,38.19325475692749
550,-0.14,26.54516224861145
551,101.28,23.44125566482544
552,-0.40500000000000025,36.91187591552735
553,-0.5450000000000004,23.598332595825195
554,-0.16500000000000015,36.39629650115967
555,-0.6500000000000005,31.63715705871582
556,1.6200000000000006,28.013066005706786
557,-0.2350000000000001,21.951176714897155
558,1.5000000000000007,29.07028465270996
559,-0.40500000000000025,43.24938268661499
560,101.645,30.808744049072267
561,101.635,36.90680751800537
562,-0.14500000000000002,33.121793270111084
563,-0.5200000000000004,42.79943714141846
564,101.33,38.19553813934326
565,-0.3450000000000002,23.421574783325195
566,-0.20000000000000007,37.880449295043945
567,-0.4800000000000003,58.552789306640626
568,-0.16500000000000004,35.62735738754272
569,-0.41500000000000037,37.90109920501709
570,0.8199999999999992,43.96993951797485
571,101.565,27.119109916687012
572,-1.2199999999999989,39.78708457946777
573,1.7450000000000008,30.08565640449524
574,-0.2250000000000001,37.37142009735108
575,-0.06000000000000005,43.16833438873291
576,-0.1100000000000001,29.153994011878968
577,-0.3200000000000002,20.636783027648924
578,0.6400000000000001,29.51083631515503
579,-0.27000000000000013,32.13062543869019
580,1.3550000000000004,23.1329026222229
581,1.1150000000000002,41.86830005645752
582,-0.3400000000000002,32.83990082740784
583,-0.28500000000000014,22.70533695220947
584,-0.3650000000000002,31.038052082061768
585,0.5800000000000001,26.83771562576294
586,-0.19000000000000006,29.24663963317871
587,0.7850000000000004,26.93081088066101
588,101.495,33.98182458877564
589,-0.22000000000000008,30.188187503814696
590,1.6500000000000008,25.402878952026366
591,-0.29500000000000015,38.19365587234497
592,1.6950000000000007,31.70040855407715
593,-0.4500000000000003,29.5589870929718
594,0.19999999999999973,35.915143203735354
595,-0.3800000000000002,32.18516795635223
596,-0.9400000000000007,35.69953365325928
597,1.8350000000000009,37.67684555053711
598,-0.4450000000000003,40.574472999572755
599,1.6400000000000006,23.957968759536744
600,101.765,28.605687618255615
601,-0.3250000000000002,22.270969009399415
602,-0.16000000000000003,88.5567283153534
603,-0.42500000000000027,36.954029655456544
604,-0.8200000000000006,51.74457936286926
605,101.63,31.912562465667726
606,101.67,55.636983680725095
607,0.6550000000000007,38.73975710868835
608,-0.4650000000000003,28.263439750671388
609,-0.31000000000000016,39.204709815979
610,-0.5750000000000004,36.42910671234131
611,-0.5550000000000004,26.9200777053833
612,1.4750000000000005,28.87613935470581
613,1.5750000000000006,33.86604127883911
614,-0.3550000000000002,27.105604648590088
615,-0.11499999999999999,45.47803411483765
616,0.2849999999999999,49.13180694580078
617,1.1800000000000002,45.113796138763426
618,101.72,39.75841312408447
619,-0.5250000000000004,28.668352317810058
620,-0.6750000000000005,21.6484055519104
621,-0.20000000000000007,29.487638235092163
622,1.1350000000000002,32.44305648803711
623,-0.7650000000000006,47.02795822620392
624,-0.5050000000000003,27.058245801925658
625,-0.27500000000000013,35.961915016174316
626,1.5500000000000005,29.927768325805665
627,-0.5550000000000004,36.25474529266357
628,-0.6050000000000004,29.706085681915283
629,-0.3700000000000002,33.871421813964844
630,-0.31000000000000016,50.14700779914856
631,1.2100000000000002,47.49780530929566
632,-0.2100000000000002,37.4063961982727
633,1.6850000000000007,38.0480239868164
634,0.5800000000000001,43.654447841644284
635,-0.3550000000000002,41.80693325996399
636,-0.42500000000000027,41.9499680519104
637,101.645,25.234088706970216
638,-0.9800000000000008,36.703456783294676
639,-1.0900000000000007,22.662097024917603
640,0.7200000000000002,84.4869535446167
641,-0.2600000000000001,37.86878232955932
642,0.4049999999999998,43.77540283203125
643,-0.10499999999999998,40.05846118927002
644,-0.06500000000000006,28.33893690109253
645,-0.41500000000000026,31.06054005622864
646,-1.9799999999999798,39.07308769226074
647,-0.2550000000000001,47.37804698944092
648,-0.7150000000000005,39.88640966415405
649,1.4000000000000004,39.25314598083496
650,0.41500000000000015,48.95428981781006
651,-2.0849999999999778,43.83555927276611
652,-0.7900000000000006,43.20054054260254
653,-0.16000000000000003,42.630155086517334
654,-0.15000000000000013,33.83903698921203
655,101.45,22.833550643920898
656,-0.3350000000000002,31.226770544052123
657,-0.4300000000000004,40.3603684425354
658,101.425,36.138911437988284
659,100.935,44.80145664215088
660,-0.2300000000000001,16.24420771598816
661,-0.30500000000000016,37.87016668319702
662,-0.2350000000000001,33.957046318054196
663,-0.7600000000000006,33.91329364776611
664,-0.21000000000000008,39.00703706741333
665,-0.20500000000000007,28.75475082397461
666,-0.3700000000000002,28.251947164535522
667,1.2700000000000005,31.386863803863527
668,0.6450000000000002,32.984991264343265
669,-0.15500000000000014,32.400123023986815
670,-0.2550000000000001,24.98001594543457
671,-0.3600000000000002,27.47108163833618
672,-0.18500000000000016,36.441965389251706
673,-0.20000000000000018,39.595194053649905
674,1.770000000000001,25.473139190673827
675,101.46,29.450144577026368
676,-0.6650000000000005,31.755835914611815
677,1.6200000000000006,26.680058002471924
678,-0.16500000000000004,38.33875503540039
679,-0.2350000000000002,38.15787467956543
680,-0.3750000000000002,38.69721879959106
681,1.4400000000000002,22.889610385894777
682,-0.3300000000000003,27.556472492218017
683,-0.5700000000000004,18.52645573616028
684,-0.21500000000000008,35.22628092765808
685,0.81,35.13988571166992
686,-0.20500000000000007,29.988532257080077
687,-0.21500000000000008,26.120848655700684
688,101.615,26.717570209503172
689,-0.7350000000000005,34.46739330291748
690,1.7650000000000008,32.514596939086914
691,-0.30000000000000016,31.911519169807434
692,-0.7750000000000006,27.597328090667723
693,-0.31000000000000016,23.4352933883667
694,-0.5550000000000004,46.663887405395506
695,101.385,45.04835634231567
696,-0.3400000000000002,21.874321937561035
697,0.4500000000000002,25.86985101699829
698,0.6500000000000001,41.74213275909424
699,-0.2350000000000001,23.89851779937744
700,-0.16500000000000015,20.824459838867188
701,0.20999999999999974,26.34928979873657
702,0.6950000000000003,30.68154458999634
703,-0.24500000000000022,27.28589038848877
704,-0.26000000000000023,27.054397058486938
705,101.845,24.238486814498902
706,-0.27500000000000024,26.06556487083435
707,-0.3450000000000002,27.33826847076416
708,0.54,23.616195678710938
709,0.6700000000000004,47.760057830810545
710,-0.1150000000000001,29.682888555526734
711,-0.6150000000000004,35.50320320129394
712,1.7300000000000009,24.749953937530517
713,-0.2600000000000001,30.79196615219116
714,-0.13500000000000012,31.51913986206055
715,0.7950000000000004,28.84833469390869
716,0.07999999999999963,26.576396465301514
717,-0.125,28.664727210998535
718,-0.8350000000000006,26.1136577129364
719,0.29000000000000004,27.650157928466797
720,0.7300000000000004,30.046060943603514
721,0.7600000000000002,25.228147125244142
722,-0.15500000000000003,23.302749919891358
723,-0.13500000000000012,27.062509727478027
724,-0.3500000000000002,16.185207414627076
725,-0.4900000000000003,53.98103408813476
726,-0.4450000000000003,21.591586446762086
727,-0.7500000000000006,30.284683609008788
728,1.3250000000000002,26.08239154815674
729,0.395,15.489380311965942
730,-1.165000000000001,24.31134901046753
731,0.5050000000000001,24.796064186096192
732,101.575,30.816989707946778
